muni,pov_rank,pop_rank,_population,value,measure,variable,model_t,dtype,level,min,gap
1211089,4,14,1,-.084862821,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211090,30,31,1,.074600361,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211091,24,12,1,-.056270741,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211092,5,7,1,-.034209114,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211093,4,8,1,-.11471613,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211094,13,38,1,-.059575483,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211098,9,6,1,-.050050307,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211099,10,24,1,-.068982273,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211100,3,12,1,.024283921,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211101,7,2,1,-.036046632,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211102,13,26,1,-.017177338,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211103,17,10,1,.1135241,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211104,30,37,1,.17126133,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211105,6,8,1,-.13184987,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211106,21,38,1,.077184923,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211107,2,11,1,-.0095753632,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211108,20,28,1,.043791298,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211109,5,26,1,-.080151036,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211110,10,41,1,-.011837335,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211111,9,17,1,.018902928,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211112,4,9,1,-.10187697,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211113,15,4,1,.064000182,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211114,44,50,1,.032946609,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211115,15,37,1,.016542725,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211116,2,24,1,-.13320999,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211117,34,26,1,.10034166,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211118,15,38,1,.014095956,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211119,46,45,1,.032603189,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211120,9,13,1,.07020212,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211122,18,20,1,.030868286,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211123,3,2,1,-.096531965,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211124,19,33,1,.013413201,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211125,37,19,1,.096129671,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211126,8,16,1,-.04861661,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211128,32,14,1,.12840438,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211129,8,25,1,-.11685224,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211132,33,47,1,.036429189,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211134,18,32,1,.0084626786,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211136,37,28,1,.034464672,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211137,16,17,1,.030289304,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211139,9,2,1,-.08322937,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211140,28,46,1,.013096488,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211141,10,2,1,-.060701005,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211142,20,33,1,.040830053,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211143,28,38,1,.068397164,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211144,23,30,1,.068383284,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211145,1,14,1,-.057391033,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211147,6,3,1,-.14058121,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211148,17,21,1,.076760359,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211149,30,39,1,.1026598,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211150,6,3,1,-.016999628,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211151,14,17,1,-.032364137,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211152,13,14,1,.056665245,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211153,30,34,1,.11264046,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211154,28,44,1,.04747859,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211155,17,1,1,-.024590304,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211156,34,49,1,.055411536,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211157,11,11,1,-.0063808602,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211158,6,6,1,-.11545388,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211159,2,5,1,-.090224482,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211161,20,33,1,.0064331559,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211162,3,4,1,-.090116099,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211163,37,29,1,.22134478,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211164,24,45,1,.056152813,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211166,11,14,1,-.07608179,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211167,3,18,1,-.00010356745,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211168,12,12,1,.097532094,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211169,14,23,1,-.048084255,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211170,12,24,1,-.023157401,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211171,34,7,1,.086485311,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211172,9,29,1,-.090161443,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211173,29,9,1,-.04046813,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211174,33,47,1,.041640993,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211175,10,25,1,-.057136711,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211176,21,15,1,.034849722,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211177,10,42,1,-.027055366,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211178,3,16,1,-.068870142,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211179,8,30,1,-.083878167,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211180,19,40,1,.039714303,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211181,26,12,1,.075323321,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211182,16,15,1,.068639167,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211183,4,23,1,-.035991963,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211184,5,4,1,-.038404144,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211185,11,13,1,-.05306416,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211186,13,37,1,-.093405686,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211187,6,6,1,.062181041,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211188,4,25,1,-.12001498,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211189,21,29,1,.041865729,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211191,17,11,1,-.017066685,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211192,9,5,1,-.048194267,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211193,11,9,1,.1038731,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211194,22,30,1,.030512948,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211195,4,45,1,.010000569,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211197,21,42,1,.027673252,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211199,19,41,1,.061598815,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211200,5,1,1,-.022790382,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211202,3,17,1,-.11322016,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211203,7,5,1,-.13917744,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211204,14,11,1,-.035926063,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211205,20,33,1,.021472115,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211206,9,5,1,-.058556646,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211207,12,39,1,-.043133408,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211208,21,44,1,.0010852047,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211209,12,10,1,.023475869,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211210,5,9,1,-.14688292,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211211,21,22,1,-.073450893,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211212,6,23,1,-.046417266,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211213,8,18,1,.0066314507,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211214,20,32,1,.024466053,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211215,4,7,1,-.15521668,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1211216,1,39,1,-.14077912,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221001,20,41,1,.033426765,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221002,13,20,1,.034889694,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221003,23,14,1,.0065595992,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221004,32,45,1,.083200842,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221005,46,45,1,.094150461,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221006,50,44,1,.008229454,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221007,37,40,1,.048457485,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221008,38,38,1,.055469133,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221009,30,29,1,-.02132554,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221010,18,15,1,-.010922859,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221011,48,47,1,.044271216,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221012,43,45,1,.065019362,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221013,29,29,1,.10494896,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221014,49,50,1,.024427602,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221015,25,13,1,.044000573,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221016,46,48,1,.032499935,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221017,44,44,1,.074128486,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1221018,35,39,1,.1069005,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231001,46,39,1,.00054368196,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231002,15,39,1,-.043831192,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231003,47,29,1,.02317792,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231004,38,48,1,-.019491676,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231005,48,50,1,-.0010962018,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231006,11,33,1,-.059889782,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231007,17,35,1,-.040732525,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231008,49,42,1,.0080545247,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231009,45,34,1,.0022270042,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1231010,15,36,1,-.02157484,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241001,11,25,1,-.011424242,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241003,3,34,1,-.062131044,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241004,16,4,1,.094993092,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241005,26,21,1,.010431469,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241006,12,12,1,.02434101,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241007,22,25,1,-.019692086,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241008,26,24,1,.010283732,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241009,44,12,1,.10469946,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241010,12,20,1,-.046858389,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241011,29,35,1,.014902845,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241012,5,25,1,-.045352031,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241013,35,46,1,.001184109,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241014,3,14,1,-.083302408,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241015,24,28,1,.027826853,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241016,22,35,1,-.018546844,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241017,9,19,1,.021090128,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241018,7,20,1,-.040470213,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241020,34,45,1,.008468817,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241021,30,44,1,.10675886,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241022,10,15,1,-.03953971,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241023,13,13,1,-.019393137,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241024,29,43,1,.01213103,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241025,13,26,1,-.051800705,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241026,2,9,1,-.050543122,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241027,21,10,1,.010854759,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241028,47,50,1,.023787938,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241029,3,24,1,-.068443589,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241031,5,16,1,.08624658,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241032,22,34,1,.079397619,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241033,7,2,1,-.11633416,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241034,14,21,1,-.010968936,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241035,47,48,1,.045254946,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241036,17,29,1,-.00083414756,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241037,10,37,1,-.054244813,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241038,5,20,1,-.027442491,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241039,4,21,1,-.075585566,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241040,28,36,1,.010699687,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241041,2,42,1,-.081322372,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241042,15,23,1,-.048884034,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241043,17,12,1,.084775023,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241044,10,8,1,-.021245299,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241045,16,16,1,-.0019954275,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241046,27,30,1,.098424844,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241047,7,7,1,-.0074065495,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241048,38,13,1,.088438138,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241049,7,15,1,-.083020762,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241050,33,42,1,.11194555,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241051,24,17,1,.063052475,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241052,11,8,1,-.047434092,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241053,6,36,1,-.059655588,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241054,6,26,1,-.034518257,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241055,39,38,1,.16138284,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241056,16,19,1,-.010790442,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241057,6,32,1,-.022018904,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1241058,25,30,1,.018868893,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251001,46,49,1,.010407579,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251002,37,36,1,.0044050431,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251003,23,17,1,.016373649,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251004,40,27,1,.063942447,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251005,30,16,1,.036234964,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251006,49,50,1,.020928647,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251007,19,21,1,-.064791843,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251008,44,46,1,.061486047,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251009,40,41,1,.052279029,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251010,30,43,1,.015059542,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251011,41,48,1,.011156116,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251012,48,49,1,.019529911,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251013,31,31,1,.016151045,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251014,40,39,1,.058329925,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251015,44,39,1,.01116502,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251016,34,25,1,.038360532,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251017,20,37,1,-.044328988,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1251018,43,46,1,.054686755,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261001,47,1,1,.022201367,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261002,45,41,1,-.00022347012,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261003,31,29,1,.033733718,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261004,43,14,1,.017703084,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261006,43,1,1,.031665858,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261012,34,31,1,.0015051009,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261014,44,3,1,.052230258,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261016,40,4,1,-.016729416,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261017,49,42,1,.03004127,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261018,46,49,1,.011802342,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261019,50,32,1,.030593442,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261020,45,13,1,.060576938,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261021,47,1,1,.092176907,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261023,47,7,1,.023241254,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261025,47,39,1,.028635349,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261026,29,42,1,.036598079,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261027,48,13,1,.010090778,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261029,47,47,1,.01512896,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261030,50,50,1,.011260319,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261033,29,42,1,-.014729133,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261035,47,20,1,.031065535,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261036,49,32,1,.0097603062,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261038,48,5,1,-.012460271,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261039,39,9,1,-.030074731,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261041,50,21,1,.0094820568,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261042,42,47,1,.020079618,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261043,49,48,1,.0064971126,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261045,41,2,1,.069585174,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261047,48,17,1,.038530968,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261048,48,40,1,.01864307,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261049,25,1,1,.063585639,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261051,40,5,1,.079998016,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261052,44,6,1,.055413652,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261055,46,47,1,.017452378,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261056,43,19,1,.13311306,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261058,48,25,1,.012306557,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261066,50,13,1,.068671294,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261069,33,6,1,.04811345,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261071,33,28,1,-.024719961,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1261072,31,24,1,-.007377848,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271001,16,39,1,-.08354371,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271002,33,46,1,-.020526515,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271003,15,48,1,-.039419468,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271004,46,49,1,.0062719029,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271005,34,41,1,-.0063891732,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271006,33,47,1,.021829354,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271007,31,30,1,-.031112125,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271008,24,45,1,-.029711515,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271009,27,37,1,-.020776957,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271010,33,45,1,.017237006,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271011,9,26,1,-.12329649,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271012,23,43,1,-.047352046,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271013,38,44,1,-.0094191935,Bias,bias_eb,CensusEB,Census microdata,HH level,,
1271014,46,41,1,.016976772,Bias,bias_eb,CensusEB,Census microdata,HH level,,
