municipality,poor,dpoor,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,gis_ntl_min_2015,gis_ntl_max_2015,gis_ntl_mean_2015,gis_ntl_std_2015,gis_ntl_sum_2015
1071029,.21178696,,-.058168888,-1.1927404,1.2861986,.46264836,-.45129216,-.72981137,.56943154,-.56182361,.5964492,-1.2304937,.61777401,-1.0136203,,-.64895755,-.051178001,.38615003,.025448373,.5149281,-.82957977,-.0047148918,-.67865896,1.3101784,.015924752,.086635217,-.081265524,.78990078,-.38168597,-.17903499,.057360254,-.69388193,-.84304696,-.29427552,-.59323037,.090929426,-.035769273,-.52353519,-.04952186,.14097191,.050253551,-.16006471,-.38156429,-.29018146,-.3187297,.029783258,-.099755749,-.69374645,.39837319,-.25522104,-1.0163482,.63405573,.73824441,-.42343181,1.2651178,.099526845,-.043109119,-.48297518,.046474662,-.098362207,.043678492,-.17537832,-.7708075,.38676062,-.2887989,.092288047,-.050506797,.089595988,-.35492888,-.15568089,.039534651,-.13791279,-.059705861,.35061812,-.34190279,.047771912,-.026914952,-.4867852,.079635777,-.086764425,.24639384,-.05313576,.81766021,-.43253639,-.50297892,.056464929,-.035454798,-.80769527,.42137596,-.4164722,.10916784,-.13810219,.46236852,-.3777484,.12530258,.1399373,-.079267539,-.67546761,.34447688,-.15207952,.043678492,-.17537832,-.7708075,.38676062,-.2887989,.056139577,-.069280066,.55242205,.067298412,.14091253,.22290474,-.053321593,.81622094,-.43253621,-.51791972,.2398375,-.053894565,.8178665,-.43253633,-.51873201,.026914952,-.047772009,.4867852,-.079635777,-.086764425,-.91545206,-.70183593,-.74987561,-.3677200316911686,.41599163,-.051833682,.92342085,1.6440309,-.25798407,.84106988,-.12721537,-.10913422,-.26725766,-.14533374,-.35479528
1071030,.66605687,.71621621,.39564994,-.23021579,.83198559,-.38876745,.37030801,-.49004012,-.57543749,.5712986,-.28456378,-.96199596,-.47354487,-1.0037812,,-.82876116,-.62929738,-.37135044,-1.119853,.61748886,-.77501935,-.16041824,-.44558588,-.42329627,-.1944959,.07867492,-.076410279,.81456834,.4439947,.0018281599,-.069028005,.053333297,-.88970506,-.085755751,-.4459739,-.44589949,-.020515287,-.57907969,-.34793371,1.0747433,.049118046,-.10672652,-.40388784,-.11528724,-.3187297,-.00076988246,-.07679297,-.73222584,-.4113251,.52788156,.43058705,-.11091462,.73622602,.33636308,-.26195768,.046854965,-.027637836,-.51172763,-.38219234,.61925465,-.041683976,.060110789,-.92841792,-.11598192,-.55410945,-.017987933,-.050506797,.089595988,.023129387,-.15568089,.014581927,-.058020424,-.075145401,-.0061188014,-.14919034,.033882182,-.0015810663,-.52606887,-.41080445,.74017608,.023546139,.10247349,.84763849,.31401929,-.13723159,-.051238574,-.02779327,-.90610588,-.22054094,-.37886232,.10238386,-.021496858,.64363074,.34166569,.94967955,-.15859713,-.10167541,-.6918568,-.44229579,.59943819,-.041683976,.060110789,-.92841792,-.11598192,-.55410945,.059561484,-.041236572,.52967399,.31057417,.77452266,.025346356,.11728827,.84820235,.31402603,-.18024668,.024191229,.10784625,.84784645,.31402144,-.17424706,.0015810663,-.033882275,.52606887,.41080445,.74017608,-.54031271,.12429895,-.50545913,-.0387693990479393,.71145666,-.051833682,1.0599035,.79291874,.32130083,1.5415295,-.17113711,-.10941359,-.31016454,-.16963781,-.25389749
1071031,.78326392,.66796875,3.1634936,-1.8485689,2.190083,-.14811891,.13672872,.28264007,-.59810996,.59790528,-1.9900372,-1.4418292,-1.9193318,-1.1385036,,-1.1493331,-2.1709886,-2.4241829,-3.5257258,2.9819028,-1.8123764,-2.0806592,-.53734046,-.43704718,-.0036648866,.081967734,-.071351513,1.5151287,1.4461573,-.42018589,-.075193301,-.17256902,-1.4340488,.0040863827,-.96137142,-.49594304,-.056407012,-1.6741,-1.175318,-.083133116,.049052536,-.091892466,-.55058545,-.039474662,-.35825241,-.0047006877,-.1387229,-1.5857657,-1.4667937,-.91650772,.15975814,.57488042,1.4446464,1.2139645,-.13975252,-.019557413,-.086622141,-1.57557,-1.3662555,-.32497793,.017811095,.30523971,-.87588161,-.49763462,-.55410945,.054654192,-.050506797,.010553346,.31465974,-.10755478,.053606831,-.038248062,.78947991,-.13771808,-.58967584,.0059246426,-.083011426,-1.5945858,-1.4783159,-.41754058,.0099451104,.12748213,1.5011653,1.1144009,-1.1914442,-.039121933,-.011719082,-1.496568,-.8505128,-.84898663,.10201025,.01326198,2.0627918,1.6518979,1.2006263,-.083963521,-.16758092,-1.494929,-1.5181736,-.8479293,.017811095,.30523971,-.87588161,-.49763462,-.55410945,.063316077,.00069470721,1.6064154,1.10663,.21402155,.012340945,.14433619,1.4998221,1.114427,-1.1662519,.011029722,.13384032,1.5014096,1.1144092,-1.1671741,.083011426,-.005924738,1.5945858,1.4783159,-.41754058,-1.0558344,.1084476,-.37117934,.2909035965018353,.88727611,-.051833682,1.6797493,.96436167,.89007223,.84872836,-.16215326,-.086523518,-.29692274,-.1569923,-.058188908
1071032,.50751311,.63157892,.37138781,.4469116,-.59037393,.030058466,-.034285095,-.46504793,-.01490831,.013492977,-.54232585,-1.007213,-1.3106529,-.95444113,,-1.0074904,-1.0893613,-.30304438,-1.5066462,.51102394,.39725822,-.82449919,-.26101255,-.27755466,-.88067538,.087594293,-.074665874,1.4855274,-.011995628,-.26611724,-.13376348,-.6243735,-1.3873907,-.23967895,-.59323037,-.49139369,-.046985436,-1.6264906,-.29518971,-.083133116,.048572131,-.16547905,-.54101825,-.24468762,-.34696019,-.0050580301,-.13733122,-1.5402901,.019444905,-.65547347,.3241747,-.40573269,1.4648292,-.089583889,-.29943392,.071587846,-.087589093,-1.5084809,-.25257707,-.47605518,-.0054695914,-.50313503,-.96782088,.21240601,-.53936994,.0056425924,-.050506797,-.028967975,-.2260346,-.059428651,.055492796,-.15106091,.78175992,.26387405,-.71815073,.035484843,-.11648835,-1.5474453,-.252794,-.51677364,.31021407,.19972935,1.4591959,-.12468162,-.80418247,-.040468208,-.047773335,-1.496568,.1678936,-.54810703,.11166514,.18667209,2.0500996,.059236676,1.5878338,-.046646718,-.15439983,-1.4621503,-.036197443,-.87576336,-.0054695914,-.50313503,-.96782088,.21240601,-.53936994,.064504236,.019851804,1.5078404,.28706583,.28713039,.27926153,.22756042,1.4598455,-.12467753,-.80156499,.30159536,.20893434,1.4594378,-.1246803,-.80242544,.11648835,-.035484936,1.5474453,.252794,-.51677364,-1.0912249,.542961,-.5792352,-.2596067010200308,2.6680543,-.051833682,.41367522,1.3327701,-.0069702375,1.5486408,-.16520655,-.03691908,-.27840838,-.10959484,-.27677354
1071034,.59987479,.75824177,.3361465,-.48343706,.53390068,-.40533623,.41280031,-.57228363,.20617291,-.19922192,.14319851,-.86079174,-.31850353,-.97143316,,-.916017,-.42298415,.05041587,-.56047279,.68117994,-.50639272,-.40016654,-.43280372,-.93559062,.18336432,.077683881,-.080829427,.31628248,.10933366,.075513206,.011120638,.2379649,-.50088799,-.1182377,-.33553147,.11822587,-.032628745,.071584567,-.10983368,1.224147,.049773145,-.071744718,-.29864818,-.1412773,-.25474054,.025673771,-.06635534,-.1585349,-.067394197,.84112245,.43039113,-.40022561,.24578124,.045348015,-.2766223,.034488514,-.042142175,.12082732,-.092818126,.84587038,.037211642,.18405236,-.88901567,.018639946,-.34775683,.09141285,-.049760655,.12911966,-.076003358,-.15568089,.035617657,-.034133002,-.63869601,.044404313,.10775951,.02177318,-.029629288,.12604067,-.089940377,1.0709525,.0047139484,-.0031184778,.36198983,.042319331,.099428371,.013383545,-.024413183,-.47145963,-.0077148839,-.19081247,.10189227,-.11210028,-.0044712429,-.0034823716,.31833848,.1026205,-.093766756,-.074529223,-.072023273,1.0726162,.037211642,.18405236,-.88901567,.018639946,-.34775683,.059799116,-.070575066,-.092106245,.084995568,.50645685,.008625106,.00077425258,.36448452,.042323016,.062877752,.0059676077,-.0019064225,.36217076,.042320531,.048654929,.029629288,-.021773275,-.12604067,.089940377,1.0709525,-1.101842,-.39879549,-.71172369,-.18041705638379,-.59709686,-.051833682,1.1768337,-.35391885,-.12779967,.56701273,-.15708113,-.10635517,-.28018269,-.15416844,-.18533532
1071035,.48847237,.60000002,.55960357,-.25774142,.27586198,-1.452989,1.4410876,-.37048993,-.29724106,.29578975,-.29527158,-1.3196498,-.53597212,-.80251235,,-1.0468876,-.68350983,-.1652001,-.59493375,.55352396,-.90449071,-.013801856,-.41446576,.34160873,-.54078114,.085835993,-.081032939,.41988659,-.41222307,-.065158136,.07585609,-.32461858,-.28315052,-.29528835,-.48278794,.077281274,-.076147452,-.39657634,-.038932562,.47712973,.050515592,-.14194986,-.21254313,-.29058835,-.32813987,.026388478,-.11993516,-.47336534,.42381203,.12762912,.43113235,-.42154509,.34064102,-.45088422,-.2896575,.098152801,-.11756473,-.41588604,.058860127,.24156167,.13680124,-.13957293,-.27170652,.40230772,-.55410945,.10979216,-.050506797,.089595988,-.36405236,-.15568089,.081896275,-.10549416,.21048954,.36175722,-.46120089,.047059618,-.14544135,-.44750142,.092390209,.17785661,.24430136,-.04202079,.46991175,-.45706233,-.28783336,.047040839,-.040337145,-.52886593,.44013131,-.4728871,.10908919,-.13355729,.054230876,-.40593186,.15255477,.067969143,-.18735258,-.53342754,.36791834,.23759635,.13680124,-.13957293,-.27170652,.40230772,-.55410945,.063411132,-.072405934,.074712835,.04602465,.38460886,.22104682,-.042918567,.46842372,-.4570604,-.26128834,.23781265,-.042341627,.4700987,-.45706171,-.25530234,.14544135,-.047059715,.44750142,-.092390209,.17785661,-1.1100998,-1.8151599,-1.4477602,-.3975574483602391,-1.1908145,-.051833682,.13167679,-1.1720185,-.36574444,-1.2201025,-.080600478,-.11545861,-.24324279,-.15911342,-.35275057
1071037,.39186183,.67567569,-.0056153419,-.11944533,-1.2384579,-3.2075667,3.2124641,-.28773487,-.35312057,.35611859,-.21237707,-.99098933,-.34516326,-.91377181,,-.65397775,-1.0828171,.0174926,-.37405679,-.056171652,-.42971447,.36211902,.54046357,-.51705885,-.21373643,.086091742,-.079840928,1.1944494,-.16948445,-.19243224,-.0042925524,-.048757251,-.93636298,-.25153014,-.33553147,-.20023213,-.06537994,-1.3725728,-.19330424,.17832285,.049663961,-.12023215,-.39113152,-.25236672,-.29802734,.0099505289,-.08375138,-1.2884258,.17430107,-.39443928,.43122721,-.42041019,1.228689,-.22527803,-.30399624,.032656446,-.09339083,-1.3647183,-.14002131,-.13613158,.074719384,-.0073685688,-.29797465,.29356661,-.34775683,.099289708,-.050506797,.050074667,-.27439976,-.10755478,.085813276,-.099271387,.79719967,.30080101,-.59885263,.023731995,-.11286922,-1.3588836,-.12369864,-.21907493,.27778083,.033005133,1.1654083,-.25321919,-.61055148,.006652086,-.045820396,-1.1111274,.27500188,-.4916921,.11034767,-.089183785,1.2128025,-.16433187,1.2369626,-.057308685,-.097721078,-1.3146476,.1106805,-.43041959,.074719384,-.0073685688,-.29797465,.29356661,-.34775683,.061129857,-.066064887,1.2272811,.18934122,.50645685,.25015417,.040305659,1.168016,-.25321332,-.61246818,.27021021,.03564059,1.165634,-.25321731,-.62005103,.11286922,-.02373209,1.3588836,.12369864,-.21907493,-1.1100998,-1.2361195,-1.3955789,-.388330561002636,-.47495949,-.051833682,.16340163,-.67211497,-.30583116,-.11430098,-.1378938,-.10499209,-.26192534,-.14711298,-.28626385
1071039,.69102299,,.49375317,-1.8709718,2.353543,-.95409197,.92992365,.35910088,.065614261,-.066122301,.21106015,-1.4731561,-2.6494267,-1.2148515,,-1.3186148,-2.0979028,-1.3576331,-1.9014925,1.2424639,-.83870316,-.85020036,-1.064801,.62424749,.047660876,.084013753,-.078823365,1.386857,-.11139135,-.27281588,-.1954163,-.12478197,-1.2785219,-.25192624,-.51960212,-.50504172,-.060444832,-1.5550762,-.23423888,.29037535,.048135396,-.11948743,-.49637109,-.25395253,-.29614529,-.0075594671,-.12967695,-1.4738262,.1163439,-.4640483,.43075675,-.41889361,1.3074024,-.18357243,-.32029027,.040900744,-.12143255,-1.4893125,-.18403162,-.060592826,.055318836,.094538979,-.71827042,.26355055,-.40671468,.039775666,-.050506797,.010553346,-.2591581,-.10755478,.068259321,-.080904163,.77404016,.28845581,-.47955444,.02586887,-.14272702,-1.5003049,-.17310145,-.086764425,.16269517,.22473799,1.3812522,-.20555075,-.76115328,-.020273831,-.030196887,-1.3735552,.23598833,-.54810703,.1063166,.29165277,1.7736447,-.068298586,1.3947977,-.083963521,-.15835415,-1.4129826,.059672825,-.51392156,.055318836,.094538979,-.71827042,.26355055,-.40671468,.064741872,-.057446428,1.4320135,.23082976,.2627607,.14858811,.25460833,1.3838897,-.20554513,-.77455109,.15884359,.23492841,1.3814899,-.20554894,-.76189768,.14272702,-.025868965,1.5003049,.17310145,-.086764425,-1.094764,-.1442415,-.6658392,-.2963963998451451,1.1569225,-.051833682,1.2034916,1.5510966,-.050441645,1.1435721,-.13497609,-.10441373,-.27754933,-.15511097,-.29570448
1071040,.40553123,.15625,-.18368033,.34068662,-1.4781066,-.57291251,.57595789,-.54008526,.2905843,-.29442254,-.034846786,-.90119439,-.19371593,-.51636118,,-.7158429,-.70954877,-.092764847,-.49382809,.045547985,.39487928,-.30276522,.047281407,-.2864399,.11497028,.08222349,-.079550199,1.1993833,-.070761941,-.16563769,-.0073751998,.52034271,-.93636298,-.22961821,-.26190323,-.39130685,-.068071812,-1.3963776,-.25149265,.066270329,.049620289,-.1050358,-.38156429,-.23265773,-.2848531,.0026249203,-.058701076,-1.2814296,.074091665,-.29002565,.14338,1.6738442,1.3033656,-.12677796,.42108756,.025786206,-.076952592,-1.3838867,-.21711871,-.24943945,.030744793,.079390593,-.17976645,.24883188,-.2593199,.09141285,-.050506797,.010553346,-.23473585,-.10755478,.076093316,-.086022899,.83579898,.27290332,-.66309011,.019992447,-.083916195,-1.3745971,-.20712413,-.28523031,.1825736,.052456371,1.1474216,-.16999499,-.45994973,-.0081571881,-.033877425,-1.0537215,.20779738,-.28483739,.10692618,-.07391037,1.2171655,-.071743406,1.3754941,-.099956393,-.052905336,-1.3201106,.0072305021,-.40258557,.030744793,.079390593,-.17976645,.24883188,-.2593199,.059086218,-.066690065,1.3031079,.24728739,.23839103,.16592865,.061111964,1.1480277,-.16998772,-.40986437,.17807965,.055858277,1.1476462,-.16999266,-.41741288,.083916195,-.019992543,1.3745971,.20712413,-.28523031,-1.1100998,-.40066034,-1.2760354,-.3676786281148751,1.0847327,-.051833682,-.19807416,-.63355416,-.28103411,.34546965,-.15676104,-.087141097,-.24040645,-.09802001,-.21693817
1071041,.80368096,.77653629,1.3368155,-1.4635825,2.721046,-.28318447,.28937697,2.1613986,-1.6964232,1.6962278,.12969771,-1.3880438,-1.4179882,-1.1330698,,-1.3514957,-.78002852,-1.9391898,-1.391367,1.4132099,-1.1017867,-.80348825,-1.3941382,-2.051935,-.023853628,.078962639,-.077485986,.6665625,-.030422177,.50422591,-.069028005,-.31158581,-.7963888,-.1968797,-.1146469,-.30941767,-.019618006,-.55527496,-.18166897,3.6893034,.049052536,-.12286887,-.37518615,-.20781155,-.31120154,.0040543098,-.092101485,-.59579921,.051947728,3.1208212,.41717631,-.41388106,.62925667,-.092855603,-.23425783,.030824376,-.019902186,-.48297518,-.14224462,2.9609516,.0048773978,.14411564,-.74453855,.16560601,-.4804121,.063406244,-.050506797,.050074667,-.18385431,-.10755478,.016032666,-.069361925,-.24498264,.18012121,.66754317,.02444429,.004752405,-.45535818,-.12869391,3.3863859,.038193405,.10247349,.67376447,-.11251985,1.3042426,-.024312658,-.018704593,-.70928466,.14323287,.59899652,.10273781,-.02216259,.78879935,-.024710285,2.168077,-.2065759,-.056859676,-.51703835,.018806262,3.4663398,.0048773978,.14411564,-.74453855,.16560601,-.4804121,.060369432,-.050524864,.5751701,.18477929,1.7736773,.037732467,.11728827,.67230481,-.11251848,1.1839521,.038365159,.10784625,.67396271,-.11251941,1.1834285,-.004752405,-.024444386,.45535818,.12869391,3.3863859,-.25482935,-.17501177,.10465304,-.0982019862931412,.31398597,-.051833682,.38327238,-.083438262,-.16147357,.41959086,-.14161997,-.097011112,-.25867334,-.1320782,-.20475869
1071042,.74230176,.45238096,1.3004435,-1.0336163,1.9438159,.65210718,-.64982897,-.78072655,.93068719,-.9334411,.71128601,-1.5387808,-1.1679797,-1.1063396,,-1.2811356,-1.7590719,-1.5600981,-2.0791833,1.877328,-1.0751169,-1.3319021,-.76778889,-.43332085,-.43530536,.090471506,-.077427842,1.4805939,-.38103533,-.43358314,-.20466422,-.95671046,-1.3251801,-.30296871,-.88774318,-.41405383,-.080633923,-1.7296445,-.079900347,-.71809781,.047895193,-.17894442,-.51550561,-.29755735,-.3695446,-.0032712983,-.17281915,-1.6102524,.39145565,-1.2471509,.43161777,-.41701564,1.3941889,-.42648569,-.334629,.052351158,-.12433343,-1.6714118,.015373291,-.92928696,.059198976,-.95070195,-.63946521,.39938423,-.67202532,.031898808,-.050506797,.010553346,-.36399874,-.10755478,.11018571,-.18538652,.92843735,.36842903,-.84662569,.030320713,-.15358439,-1.68101,.047313929,-1.0460155,.41483739,.24141036,1.4771829,-.4375093,-1.2129588,-.043160759,-.056411333,-1.447363,.42833677,-.83018166,.11660073,.39079544,1.9271426,-.34955546,.8815493,-.041315813,-.17812581,-1.5222443,.33530721,-1.2932733,.059198976,-.95070195,-.63946521,.39938423,-.67202532,.064504236,-.05034624,1.5912499,.094368033,-.24900128,.3727766,.27125323,1.475836,-.43750757,-1.1797588,.40283772,.25225773,1.4774259,-.43750873,-1.187438,.15358439,-.03032081,1.68101,-.047313929,-1.0460155,-.68659347,.21194758,-.28565279,-.3573719880744529,1.0229309,-.051833682,.91686636,2.2571201,-.25937825,.93843949,-.1375508,-.11545782,-.27574891,-.15668014,-.36510682
1071043,.4870047,.48780489,.83624107,-.017094977,.18143369,.15412061,-.15268777,-.4782137,.45756012,-.45628676,-2.185286,-1.3565675,-.24585073,-.66993088,,-.69471884,-1.172251,-.87339771,-1.4309877,.64487988,-.42581934,-.4116478,.73978919,-.84747326,-.13161276,.090919077,-.079782784,1.5299292,-.34391683,-.54076135,-.025871037,-.47449607,-1.2474165,-.29591951,-.92455733,.06363298,-.096785195,-1.8486686,-.10651851,-1.6145183,.049467433,-.12854487,-.47085848,-.2909162,-.36201647,.023172356,-.2201364,-1.65223,.35346803,-1.8910352,.43167642,-.42055982,1.656567,-.38694042,-.34342775,.042732816,-.15914384,-1.8343425,-.02031927,-1.6846731,.094119929,.076636285,-.10096124,.38789141,-.64254636,.10454093,-.050506797,.050074667,-.35069478,-.15568089,.13252711,-.10790297,1.0905546,.36102521,-1.0118078,.029252267,-.19520435,-1.798861,.010878888,-1.8398786,.32800004,.052456371,1.4591959,-.40790126,-1.4711332,.0079983622,-.038684659,-1.2997473,.4061603,-.99942642,.11247135,-.071644321,1.761349,-.31860083,.2172785,.070634596,-.25984865,-1.6533581,.29339167,-1.9891232,.094119929,.076636285,-.10096124,.38789141,-.64254636,.066547878,-.065350406,1.9400535,.1285461,-.54143679,.29598275,.065273128,1.4598455,-.40789688,-1.4228834,.31880656,.055858277,1.4594378,-.40789986,-1.4306037,.19520435,-.029252362,1.798861,-.010878888,-1.8398786,-1.0794281,-.9563899,-1.100836,-.3811285153581583,.15189439,-.051833682,.80968499,.90055609,-.27893895,.57111549,-.12656674,-.11769123,-.29428816,-.17516796,-.36653206
1071044,.58097553,0,1.2446384,-1.0003728,1.4209142,.29717046,-.29198402,-.42266479,.30207148,-.29908478,.56204742,-1.0659986,-.34603059,-.86272067,,-.90472132,-1.2991571,-1.1152406,-.68023348,.76272207,-.56734669,-.44636214,-.29148757,-.46587867,-.15405589,.088841088,-.081730701,.53335762,-.25180966,-.085254088,.038864415,-.80031663,-.76528364,-.25328118,-.77730089,.2365102,-.028142286,-.11885376,-.064984456,.73858571,.050013348,-.16867934,-.38156429,-.25669432,-.3695446,.034071427,-.09905991,-.39990482,.27455288,.28424969,.43147427,-.42121285,.35073248,-.30833298,-.29715276,.094488673,-.044076078,-.07085602,.01077718,.35486954,.011344247,-.40811312,-1.0991632,.28843978,-.67202532,.085286379,-.050506797,.089595988,-.28466716,-.15568089,.016032666,-.15758479,-.53833759,.2711353,-.12166007,.051867604,-.023295818,-.078234628,.035471268,.54171044,.35101718,-.067029431,.62579906,-.30593047,-.33086252,.034924198,-.050402291,-.72568667,.30759034,-.51049709,.1134742,-.14466988,.22756042,-.27555427,.15936771,.18525063,-.047632907,-.31490454,.23387621,.62727219,.011344247,-.40811312,-1.0991632,.28843978,-.67202532,.06231802,-.073254384,.12020896,.072815523,.33586952,.31580052,-.072046943,.6243329,-.30593261,-.35583678,.34107989,-.068335697,.62599468,-.30593115,-.35662147,.023295818,-.051867701,.078234628,-.035471268,.54171044,-.23359503,.034785468,-.024298308,-.2489786890430184,.26315731,-.051833682,.46170318,.87905627,-.16869007,.55306381,-.12233557,-.11180513,-.26391929,-.1567062,-.29615211
1071045,.48422116,,.29459143,-1.0093807,.69614834,-.16076168,.17178336,-.52858561,-.32224157,.32707104,-.053779736,-1.4473736,-1.9754521,-1.192229,,-1.2426152,-1.4262033,-.94053257,-2.1125965,.089905538,-.69850326,.38169095,-.97723001,.17814875,-1.0447121,.090631351,-.079782784,1.4953946,-.3658717,-.49387088,-.0073751998,-.68519336,-1.2163113,-.299348,-.85092914,-.21388029,-.093644671,-1.8089941,-.09173432,-1.2783605,.049663961,-.1581526,-.46448031,-.29400018,-.3526063,.014060016,-.2465784,-1.624245,.37581185,-1.6822078,.43164024,-.41910285,1.5919815,-.40817916,-.33821368,.068839744,-.15624297,-1.7864217,-.0010521696,-1.420288,.11222712,-.18501823,-.19290091,.39612165,-.58358842,.098414466,-.050506797,.050074667,-.35843089,-.15568089,.11903522,-.1391172,1.0751151,.36601585,-.94757026,.036909431,-.19972827,-1.767434,.030930383,-1.5752575,.3991439,.035783835,1.4352131,-.42587277,-1.3635606,.014729821,-.045369718,-1.3161489,.41989216,-.92420655,.11579452,-.086917736,1.7308081,-.34059072,.5511173,.041314308,-.28357464,-1.6315057,.31614512,-1.8777871,.11222712,-.18501823,-.19290091,.39612165,-.58358842,.066642925,-.063385576,1.7883997,.10957697,-.29774064,.3591519,.042386364,1.4358593,-.42586955,-1.3283349,.38765138,.038528781,1.4354538,-.42587173,-1.3292847,.19972827,-.036909528,1.767434,-.030930383,-1.5752575,-1.1112795,-1.0822682,-1.0781989,-.3828203603233443,-.24958029,-.051833682,.74260002,1.3134897,-.2775071,.77105141,-.11890164,-.11822821,-.28651589,-.17010653,-.36680853
