mimun,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,hhid,estado,municipio,gis_ntl_count_2014,gis_ntl_area_2014,gis_ntl_min_2014,gis_ntl_max_2014,gis_ntl_range_2014,gis_ntl_mean_2014,gis_ntl_std_2014,gis_ntl_sum_2014,gis_ntl_median_2014,gis_ntl_pct90_2014,gis_ntl_count_2016,gis_ntl_area_2016,gis_ntl_min_2016,gis_ntl_max_2016,gis_ntl_range_2016,gis_ntl_mean_2016,gis_ntl_std_2016,gis_ntl_sum_2016,gis_ntl_median_2016,gis_ntl_pct90_2016,gis_ntl_count_2017,gis_ntl_area_2017,gis_ntl_min_2017,gis_ntl_max_2017,gis_ntl_range_2017,gis_ntl_mean_2017,gis_ntl_std_2017,gis_ntl_sum_2017,gis_ntl_median_2017,gis_ntl_pct90_2017,gis_ntl_count_2018,gis_ntl_area_2018,gis_ntl_min_2018,gis_ntl_max_2018,gis_ntl_range_2018,gis_ntl_mean_2018,gis_ntl_std_2018,gis_ntl_sum_2018,gis_ntl_median_2018,gis_ntl_pct90_2018,gis_ntl_count_2019,gis_ntl_area_2019,gis_ntl_min_2019,gis_ntl_max_2019,gis_ntl_range_2019,gis_ntl_mean_2019,gis_ntl_std_2019,gis_ntl_sum_2019,gis_ntl_median_2019,gis_ntl_pct90_2019,gis_ntl_count_2020,gis_ntl_area_2020,gis_ntl_min_2020,gis_ntl_max_2020,gis_ntl_range_2020,gis_ntl_mean_2020,gis_ntl_std_2020,gis_ntl_sum_2020,gis_ntl_median_2020,gis_ntl_pct90_2020,gis_ntl_count_2021,gis_ntl_area_2021,gis_ntl_min_2021,gis_ntl_max_2021,gis_ntl_range_2021,gis_ntl_mean_2021,gis_ntl_std_2021,gis_ntl_sum_2021,gis_ntl_median_2021,gis_ntl_pct90_2021
1291011,.29862908,.00043513722,.29242733,.47751439,-.46615022,-.52309531,1.1607357,-1.1506104,.57004178,.61718035,-.13982366,-.39965343,,-.32155085,.31484318,.39432472,.61724961,.32081318,-.27490357,-.15638322,.11215308,1.1330388,.20197715,-.42300001,.72500002,.23100001,9345.9971,.082999997,.186,1.031,.317,12835.736,.035999998,-.373,.25999999,.071000002,2867.7319,.054000001,.24699999,7.4169998,.44499999,18006.713,.16,-1.226,.075000003,-.377,-15237.701,.124,-41.429001,57.5,.824,33323.273,.426,-.70700002,.193,.018999999,775.37799,.056000002,-.61699998,.74800003,-.449,-18145.941,.077,.98699999,.99900001,.99699998,40310.965,.001,-1.174,1.535,-.57200003,-23141.994,.11,-.764,.257,.0070000002,277.29501,.068000004,-.287,.77899998,.384,15514.996,.075000003,-.71700001,.26499999,-.44299999,-17919.912,.063000001,.55400002,8.033,2.299,92960.977,.46200001,-.78799999,.207,-.14,-5668.6538,.092,-.61699998,.74800003,-.449,-18145.941,.077,-.30199999,.32100001,-.104,-4186.897,.046999998,-.43099999,1.168,.57499999,23268.967,.113,-.287,.77899998,.384,15514.244,.075000003,-.257,.764,-.0070000002,-277.29501,.068000004,2461,2585,2507.604,101402497,27.466999,0,18.004,1.699,68717.539,1.618,290110000002,29,11,178,.0030902778,.23378916,8.4707575,8.236968,.88289303,1.1765306,157.15495,.4345943,2.2311594,178,.0030902778,.17237471,4.5878482,4.4154735,.60348034,.67650837,107.41949,.35524181,1.3392957,178,.0030902778,.4089326,4.3423028,3.9333701,.80845588,.64795268,143.90515,.55550486,1.5876224,178,.0030902778,.37247288,4.3227239,3.9502511,.8520056,.70655066,151.657,.5860486,1.7115376,178,.0030902778,.31881407,4.5840321,4.2652178,.80794185,.75635397,143.81364,.52253371,1.6912028,178,.0030902778,.43982285,6.3716946,5.9318719,1.0034525,.89217246,178.61455,.67477691,1.9251282,178,.0030902778,.4431766,8.3289013,7.8857245,1.0595202,1.0821817,188.5946,.6704613,2.2000229
1291012,.529724,.094231419,.79359484,.66051066,-.64904833,-.61701018,1.0398639,-1.0381372,.48157719,-1.0046163,-.11611634,-1.1776124,,-1.0866892,-.32610866,-.92952156,.47227651,.4677622,.39841712,-.77962756,-.62704486,1.5959958,.1052033,-.49000001,.81800002,.336,52083.504,.169,.14,1.109,.289,44917.672,.055,-.38299999,.227,.012,1866.233,.092,.175,9.941,.396,61498.348,.15800001,-1.265,.064999998,-.53899997,-83613.539,.215,-1.039,2.4489999,1.052,163310.03,.42199999,-.71499997,.155,-.032000002,-5028.5742,.075000003,-.60900003,.78500003,-.479,-74307.094,.057,.98299998,.99900001,.995,154454.19,.0020000001,-.95999998,1.9400001,-.537,-83388.492,.086000003,-.778,.19,-.059999999,-9281.6201,.090999998,-.37799999,.847,.479,74331.922,.132,-.79000002,.36899999,-.51899999,-80572.078,.090000004,.45100001,12.092,3.1760001,492884.06,1.416,-.82300001,.123,-.25,-38743.402,.142,-.60900003,.78500003,-.479,-74307.094,.057,-.34200001,.273,-.063000001,-9820.3174,.088,-.56800002,1.271,.71799999,111478.22,.198,-.37799999,.847,.479,74327.727,.132,-.19,.778,.059999999,9281.6201,.090999998,2318,2927,2593.7891,402589714,95.093002,0,42.178001,7.5110002,1165876.1,5.4689999,290120000001,29,12,689,.011961806,.25617743,5.9033227,5.6471453,.59183526,.57975304,407.77451,.38790634,1.0083194,689,.011961806,.2002822,6.258461,6.0581789,.51323295,.54406208,353.61749,.3281306,.90365869,689,.011961806,.42809492,7.0168238,6.5887289,.75162494,.56409204,517.86957,.56408179,1.1712059,689,.011961806,.4338938,5.6574702,5.2235765,.74005288,.50981283,509.89642,.56594598,1.1298606,689,.011961806,.36555773,7.5469289,7.1813712,.71562129,.56600982,493.06308,.51736665,1.2226328,689,.011961806,.51047754,5.8491678,5.3386903,.89301282,.59369314,615.28583,.67822146,1.4181349,689,.011961806,.5211888,6.8026862,6.2814975,.91992104,.65326262,633.82562,.69199252,1.5430459
1291013,1.1923594,-.1109518,.075084485,.6566177,-.65443575,-.46245527,1.0444738,-1.0537835,.2798979,-.41138524,.17306042,-.1305211,,-.27041647,-.52418417,-.85218489,.52562815,.55007064,-.4735381,-.29019615,.31724676,.45489389,.49399599,-.43099999,.86500001,.25400001,98512.539,.198,.139,.801,.33000001,127977.88,.057,-.461,.30399999,.02,7754.229,.126,.175,2.993,.47,182138.2,.097000003,-1.3710001,.25,-.45199999,-174984.91,.287,-82.5,20.208,.89999998,348976.69,.5,-.47600001,.252,-.027000001,-10313.047,.107,-.63999999,.465,-.41499999,-160782.66,.054000001,.95899999,1,.99599999,386115.81,.003,-1.279,1.176,-.47499999,-184220.16,.090000004,-.55299997,.331,-.052999999,-20606.297,.12800001,-.27700001,.85900003,.398,154378.61,.163,-.801,.235,-.44999999,-174522.83,.121,.56599998,13.162,2.779,1076947.9,1.786,-.79299998,.33500001,-.189,-73388.57,.18700001,-.63999999,.465,-.41499999,-160782.66,.054000001,-.377,.46700001,-.079000004,-30487.926,.094999999,-.41499999,1.288,.597,231532,.244,-.27700001,.85900003,.398,154370.95,.163,-.331,.55299997,.052999999,20606.297,.12800001,2384,4407,2634.312,1020893404,305.306,0,68.509003,4.941,1914661.6,6.6409998,290130000001,29,13,1718,.02982639,.20731358,32.628616,32.421303,1.5009811,3.3647356,2578.6855,.52403116,2.9765954,1718,.02982639,.18524811,40.030567,39.845318,1.7622662,4.4149418,3027.5732,.53643435,3.4126773,1718,.02982639,.37812322,39.867012,39.488888,2.029011,4.4260793,3485.8408,.77793473,3.5522261,1718,.02982639,.37569284,37.976795,37.601101,1.9592055,4.2217703,3365.915,.76466835,3.4261992,1718,.02982639,.35123184,49.427952,49.076721,2.0426359,4.5413375,3509.2488,.76451403,3.726644,1718,.02982639,.45339996,43.514065,43.060665,2.0880415,4.0586734,3587.2554,.92040849,3.6772232,1718,.02982639,.4811745,50.700588,50.219414,2.1966765,4.4177384,3773.8901,.92371082,3.8682258
1291014,.5156278,.055622824,.39816093,.73575938,-.7323063,-.57437259,1.1325417,-1.130991,.50984889,.48266456,-.16168477,-.25032943,,-.31147262,-.065570749,-.28834268,.39634457,.34511977,-.32401523,-.15326601,-.11986962,1.1418362,-.031908307,-.49200001,.80199999,.271,52991.199,.15000001,.147,1.186,.31,60630.609,.081,-.47400001,.2,.046999998,9189.4434,.086000003,.183,21.541,.49599999,97050.664,1.002,-1.385,.145,-.44,-86105.922,.20100001,-7.9510002,3.184,.92000002,179854.08,.36199999,-.84100002,.15800001,-.0040000002,-866.10101,.094999999,-.60600001,.89099997,-.45500001,-89046.633,.119,.98400003,1,.99599999,194778.45,.0020000001,-.912,1.794,-.55500001,-108440.29,.17299999,-.88200003,.205,-.022,-4319.4229,.112,-.36399999,.82999998,.41800001,81786.5,.125,-.78200001,.34200001,-.47099999,-92018.836,.093000002,.46599999,10.737,2.6630001,520774.72,1.146,-.90799999,.234,-.182,-35584.703,.15099999,-.60600001,.89099997,-.45500001,-89046.633,.119,-.245,.28799999,-.088,-17157.047,.07,-.546,1.244,.62699997,122659.42,.18700001,-.36399999,.82999998,.41800001,81782.164,.125,-.205,.88200003,.022,4319.4229,.112,2415,2987,2582.4871,504976901,53.139999,0,40.075001,3.987,779605.69,4.1890001,290140000006,29,14,871,.015121528,.210978,15.696084,15.485106,.6178655,1.1586456,538.16083,.32837746,.98735386,871,.015121528,.16007462,11.969867,11.809793,.54159135,.9820686,471.72607,.28040385,.92444533,871,.015121528,.37897736,11.597829,11.218851,.76221627,.94484127,663.89038,.50091213,1.1516092,871,.015121528,.35238051,10.313242,9.9608612,.77555287,.90098739,675.50659,.52377987,1.255661,871,.015121528,.30440727,11.827163,11.522756,.7635321,1.0195704,665.0365,.45366475,1.3851329,871,.015121528,.44317248,13.789307,13.346134,.98878992,1.1809883,861.23602,.63742328,1.6831412,871,.015121528,.46489704,14.283174,13.818276,1.0902178,1.4613256,949.57971,.64314735,1.9133252
1291015,.44040078,.61497384,-.21545017,.54643106,-.56119722,-.68830246,1.0374973,-1.0382614,.67831302,.15105233,.38143176,.32268387,,.49639374,.25526622,.14790271,.64982086,-.26713705,-.045045864,.33324203,1.1259408,-.19724749,.20720713,-.44299999,.83700001,.308,55220.629,.156,.145,1.239,.30500001,54641.988,.061999999,-.405,.29100001,.02,3673.4041,.081,.185,19.135,.43599999,78250.508,.44800001,-1.295,.26899999,-.498,-89373.242,.19599999,-.40700001,2.5090001,1.02,183023.39,.39199999,-.78399998,.23100001,-.026000001,-4582.1802,.071999997,-.60799998,.87099999,-.45500001,-81604.242,.075000003,.98100001,1,.99599999,178670.94,.0020000001,-1.038,1.6,-.52399999,-93973.594,.117,-.84100002,.27900001,-.050000001,-9051.0713,.086999997,-.27399999,.85299999,.44800001,80322.172,.125,-.77899998,.208,-.491,-88060.703,.090000004,.56999999,12.573,2.852,511832.63,1.101,-.87199998,.30199999,-.227,-40787.688,.127,-.60799998,.87099999,-.45500001,-81604.242,.075000003,-.26499999,.352,-.071999997,-12880.529,.072999999,-.41,1.279,.671,120462.63,.18799999,-.27399999,.85299999,.44800001,80317.766,.125,-.27900001,.84100002,.050000001,9051.0713,.086999997,2190,2703,2389.1279,428695503,121.762,0,45.035999,7.6129999,1366075,6.5120001,290150000001,29,15,802,.013923611,.29096532,24.375631,24.084665,1.9717611,2.7963905,1581.3524,.83090204,5.3665447,802,.013923611,.2603195,22.190613,21.930294,1.7885978,2.5686409,1434.4554,.73742306,5.069808,802,.013923611,.46359155,19.541161,19.07757,1.9562697,2.5001523,1568.9283,.92319351,5.2168422,802,.013923611,.44803128,20.363586,19.915556,2.0082233,2.5162735,1610.5951,.98809749,5.1768341,802,.013923611,.41424543,22.494064,22.079819,2.0350773,2.7264917,1632.1321,.94660383,5.2626286,802,.013923611,.55712342,19.992176,19.435053,2.1418653,2.5600879,1717.7759,1.1024264,5.3665938,802,.013923611,.57010663,18.590397,18.02029,2.1189616,2.5537457,1699.4071,1.0619681,5.2740479
1291016,-.21432911,1.2943685,.4544141,.68660939,-.68526387,-.67750514,1.2204614,-1.2127054,.42582864,-.33587262,.27867052,-.34429047,,.12367563,-.47769392,-.90265167,.61229712,-.54088002,1.950415,-.72028077,1.2787292,-.59308684,.25547731,-.089000002,.75700003,.23999999,11857.483,.093999997,.19499999,.49599999,.32499999,16032.213,.030999999,-.37799999,.19,.050999999,2540.1399,.052999999,.255,.88099998,.456,22503.6,.057999998,-1.2589999,.048999999,-.40200001,-19821.889,.13500001,.147,2.194,.86299998,42586.176,.212,-.37099999,.14,.003,125.607,.048,-.57999998,-.127,-.42899999,-21192.957,.043000001,.98799998,.99900001,.99699998,49207.676,.001,-.84600002,-.118,-.52899998,-26087.148,.067000002,-.45699999,.167,-.015,-750.83899,.059,.052999999,.80800003,.38600001,19071.049,.082000002,-.74199998,-.103,-.44,-21736.152,.064000003,1.112,9.4379997,2.335,115205.98,.60900003,-.713,.112,-.14,-6931.7319,.090000004,-.57999998,-.127,-.42899999,-21192.957,.043000001,-.205,.236,-.094999999,-4672.8428,.041000001,.079999998,1.212,.57999998,28602.498,.123,.052999999,.80800003,.38600001,19070.18,.082000002,-.167,.45699999,.015,750.83899,.059,2409,3060,2575.3191,127081712,131.815,0,51.223999,3.023,149159.92,3.026,290160000001,29,16,222,.0038541667,.22443828,27.513041,27.288603,1.5326542,3.8885453,340.24921,.43016616,2.2401218,222,.0038541667,.20027885,22.894873,22.694593,1.2797178,3.1310647,284.09735,.38540414,2.0299652,222,.0038541667,.39967689,22.655613,22.255936,1.499505,2.9981868,332.89014,.62827384,2.2305419,222,.0038541667,.41844416,22.29443,21.875986,1.4889226,2.9927516,330.54083,.63094193,2.2022071,222,.0038541667,.35802692,22.265284,21.907257,1.5147507,3.007884,336.27466,.60641104,2.5141397,222,.0038541667,.46506312,19.157131,18.692068,1.6225896,2.6852605,360.2149,.78700954,2.7041738,222,.0038541667,.49057806,19.375685,18.885107,1.6811574,2.9435277,373.21692,.74101359,2.6699853
1291017,1.3722992,.017784735,.96182996,.7405737,-.75912827,-.68886924,1.2863605,-1.2885674,.4640142,.61546266,-.10726971,-.22578895,,-.54769886,-1.2547596,-1.5022851,.50834996,.3204951,-.71283603,.13765502,-.52990818,1.1695645,-.047794212,-.152,.74599999,.30700001,4992.0898,.16500001,.178,.69599998,.30899999,5033.415,.048,-.294,.17299999,.0089999996,147.058,.092,.229,1.715,.43000001,7005.1182,.082999997,-1.151,.024,-.509,-8278.667,.227,.066,2.207,1.0089999,16429.443,.40000001,-.28,.122,-.034000002,-555.09601,.075999998,-.57300001,.18799999,-.44600001,-7260.9829,.052999999,.98799998,.99900001,.99599999,16209.301,.0020000001,-.82200003,.38499999,-.5,-8135.2559,.063000001,-.35499999,.14,-.063000001,-1023.497,.093999997,.039999999,.796,.44600001,7255.1699,.13699999,-.73699999,-.118,-.49000001,-7969.4521,.105,1.082,8.8219995,2.8900001,47041.938,1.2,-.64899999,.121,-.22499999,-3659.4541,.154,-.57300001,.18799999,-.44600001,-7260.9829,.052999999,-.192,.23,-.074000001,-1201.172,.068000004,.059,1.194,.66900003,10880.971,.205,.039000001,.796,.44600001,7254.7891,.13699999,-.14,.35499999,.063000001,1023.497,.093999997,2287,2626,2422.0901,39421936,77.022003,0,12.575,2.848,46356.316,1.205,290170000002,29,17,71,.001232639,.62691331,24.696032,24.069118,3.9984164,5.8281155,283.88757,1.1967424,14.314038,71,.001232639,.60595351,22.900349,22.294395,3.5373294,5.1505866,251.15039,1.2052824,12.38436,71,.001232639,.89224076,19.130299,18.238058,3.420279,4.3646493,242.83981,1.3075503,10.969061,71,.001232639,.86850494,18.583416,17.714911,3.5144012,4.2356343,249.52249,1.5074215,10.686676,71,.001232639,.84836376,19.879208,19.030844,3.6675873,4.5425291,260.39871,1.5609397,11.691954,71,.001232639,.99021155,19.795996,18.805784,4.0768361,4.6992245,289.45535,1.7242031,11.820025,71,.001232639,.99304765,20.568338,19.575291,4.3464437,4.9877963,308.5975,1.7211825,12.860928
1291018,.6250273,.3074339,-.24116141,.74923766,-.74141365,-.61408526,1.2143414,-1.2060428,.58680815,.11885432,.15948169,.053778507,,.17464341,-1.0702581,-.82292658,.60301274,-.17226091,-.3896074,.4503738,1.0890838,-.16132075,.27926764,-.098999999,.713,.28400001,8240.5098,.138,.197,.55299997,.324,9427.1904,.045000002,-.30199999,.215,.0089999996,264.06,.071999997,.255,1.1569999,.463,13467.043,.088,-1.119,.191,-.48500001,-14103.818,.19599999,-26.038,2.691,.96700001,28103.105,.373,-.30899999,.176,-.037,-1074.6429,.061999999,-.56,.044,-.41100001,-11955.041,.064999998,.98900002,1,.99599999,28956.547,.0020000001,-.80800003,.13699999,-.46900001,-13618.661,.07,-.38699999,.23199999,-.064999998,-1884.957,.077,-.045000002,.755,.41999999,12218.86,.124,-.71399999,.032000002,-.46000001,-13364.702,.104,.91299999,7.1680002,2.6300001,76428.57,.88700002,-.63700002,.26300001,-.219,-6354.375,.127,-.56,.044,-.41100001,-11955.041,.064999998,-.259,.183,-.068999998,-1997.5601,.048999999,-.068000004,1.132,.63099998,18325.412,.185,-.045000002,.755,.41999999,12218.246,.124,-.23199999,.38699999,.064999998,1884.957,.077,2258,2785,2454.176,71315902,131.48599,0,15.483,2.901,84297.328,1.508,290180000001,29,18,126,.0021875,.54654413,35.45718,34.910637,9.4365702,8.9365625,1189.0078,7.037466,24.306107,126,.0021875,.54768652,33.066898,32.519211,9.8766174,9.032033,1244.4539,7.3561144,24.42297,126,.0021875,.7732892,31.746456,30.973167,9.4075804,8.3229599,1185.3551,6.9186134,23.129383,126,.0021875,.7692011,26.336527,25.567326,8.2232523,6.9932756,1036.1298,6.3261104,20.163658,126,.0021875,.72801608,19.670336,18.94232,6.1005673,4.9780746,768.67151,4.9452925,14.718979,126,.0021875,.93923038,21.224552,20.285322,6.4483237,5.1885691,812.48877,5.0460224,14.974191,126,.0021875,.89914596,23.293577,22.394432,6.7528486,5.4346595,850.85889,5.3892474,15.899714
1291019,.37071371,-.13316143,-.86577302,.6686061,-.65713942,-.6727041,1.1578519,-1.150635,.49772331,-.1171151,.40055642,-.17395973,,.030117663,-.1772749,-.36495513,.60077155,-.075632036,-.33269215,.31845981,.92424887,.082954258,1.0107405,-.182,.84200001,.31200001,8013.1191,.149,.153,.57499999,.32600001,8378.7969,.046999998,-.38999999,.21600001,-.022,-554.69702,.082999997,.204,1.1289999,.47,12075.257,.090000004,-1.29,.182,-.54699999,-14059.197,.213,-1.01,2.49,1.036,26612.107,.352,-.35299999,.13699999,-.067000002,-1727.415,.071999997,-.53799999,.041000001,-.398,-10215.687,.057,.991,1,.99699998,25606.662,.001,-.84100002,.124,-.42899999,-11015.211,.07,-.43700001,.145,-.103,-2639.394,.088,-.057999998,.852,.44499999,11419.803,.13,-.76800001,.044,-.47600001,-12239.926,.103,.88999999,12.521,2.8180001,72405.555,.99800003,-.70899999,.17900001,-.25600001,-6570.5571,.132,-.53799999,.041000001,-.398,-10215.687,.057,-.32100001,.373,-.054000001,-1387.588,.059,-.088,1.278,.667,17127.254,.19499999,-.057999998,.852,.44400001,11419.28,.13,-.145,.43700001,.103,2639.394,.088,2201,2302,2224.02,57137310,18.132999,0,23.617001,1.37,35202.512,2.0940001,290190000001,29,19,116,.0020138889,1.1367036,16.879992,15.743288,5.2134423,4.3380842,604.75928,2.9731925,12.147952,116,.0020138889,.94911921,14.024154,13.075034,4.2728405,3.5430791,495.64948,2.3905671,9.7132454,116,.0020138889,1.2071568,18.374815,17.167658,4.5035133,3.6161194,522.40753,2.702744,9.932188,116,.0020138889,1.3011665,13.692364,12.391197,4.4112563,3.1557329,511.70572,2.9250786,9.366786,116,.0020138889,1.4670941,13.937356,12.470262,4.8007188,3.4456863,556.88336,3.1746249,10.022878,116,.0020138889,1.6393057,14.09966,12.460354,5.1147556,3.3903799,593.31165,3.8141308,10.173201,116,.0020138889,1.5211916,14.908818,13.387627,5.3044505,3.5389934,615.31628,4.1902213,10.667276
1291020,.41125828,.18523885,.59777153,.59039688,-.57897216,-.73957425,1.3092375,-1.2977103,.67203885,.52378172,.35222042,-.23227409,,-.13987033,.24860372,-.18054914,.68186593,.043628022,.036592506,-.075963221,-.15419778,.92305273,.49869514,-.60399997,.82499999,.289,31877.604,.16,.14300001,1.133,.301,33170.535,.071999997,-.34599999,.25099999,.041000001,4529.626,.093000002,.18099999,13.651,.44800001,49400.98,.579,-1.243,.071000002,-.465,-51233.93,.21600001,-.80800003,3.6689999,.94999999,104732.34,.37900001,-.77499998,.175,-.0089999996,-965.76599,.092,-.62599999,.83499998,-.46799999,-51608.988,.112,.97899997,.99900001,.99599999,109810.24,.0020000001,-.98199999,2.5420001,-.56099999,-61860.621,.18099999,-.82800001,.20200001,-.028000001,-3081.324,.111,-.479,.85299999,.43700001,48152.605,.133,-.78799999,.43599999,-.486,-53617.492,.101,.352,12.565,2.8180001,310703.88,1.233,-.861,.152,-.189,-20837.949,.15800001,-.62599999,.83499998,-.46799999,-51608.988,.112,-.29300001,.352,-.082000002,-9085.6504,.077,-.71899998,1.279,.65499997,72216.711,.2,-.479,.85299999,.43700001,48150,.133,-.20200001,.82800001,.028000001,3081.324,.111,2457,3032,2637.927,290876346,101.148,0,52.536999,5.585,615892.38,5.7659998,290200000001,29,20,499,.0086631943,.22767745,11.998219,11.770542,.68096679,1.1630358,339.80243,.37129474,1.0452453,499,.0086631943,.16181493,10.38541,10.223596,.62713403,1.0648255,312.93988,.33097652,1.0024539,499,.0086631943,.38149807,15.468225,15.086727,.98755836,1.5219214,492.79163,.57959598,1.5164142,499,.0086631943,.39539766,15.421058,15.02566,1.035189,1.6258316,516.55933,.58168519,1.5154023,499,.0086631943,.33482891,14.565308,14.230478,.93013525,1.453388,464.13748,.51657754,1.3541242,499,.0086631943,.49325481,13.487387,12.994132,1.0761982,1.4012142,537.02289,.6687665,1.5517678,499,.0086631943,.47656551,14.131763,13.655197,1.0482461,1.3648872,523.07483,.6556502,1.5362551
1291021,.00034781592,.56964815,-.36683908,.75027925,-.7387687,-.79264832,1.3397005,-1.3285174,.5985685,.29234767,.67639488,.25746843,,.1857415,.34559435,-.113373,.69739646,-.22263525,.24332742,.078805767,.029648915,.51530761,.54167926,-.391,.85399997,.43000001,51761.535,.229,.12899999,1.101,.273,32888.848,.068000004,-.45699999,.228,-.081,-9694.7715,.15700001,.162,8.2360001,.37599999,45254.637,.127,-1.378,.146,-.713,-85701,.32800001,-.77200001,2.9219999,1.2640001,152019.14,.55500001,-.68699998,.18099999,-.111,-13337.117,.126,-.62800002,.73299998,-.472,-56714.398,.061999999,.97600001,.99900001,.99299997,119447.56,.0049999999,-1,1.12,-.45300001,-54530.988,.097999997,-.75300002,.233,-.15700001,-18911.506,.15099999,-.23800001,.87300003,.55500001,66789.492,.18099999,-.82300001,.36199999,-.574,-69028.414,.13,.616,14.709,4.6469998,558868.69,3.0209999,-.80400002,.222,-.35299999,-42406.016,.219,-.62800002,.73299998,-.472,-56714.398,.061999999,-.25600001,.396,-.0040000002,-501.94299,.13500001,-.35699999,1.309,.833,100166.62,.271,-.23800001,.87300003,.55500001,66785.734,.18099999,-.233,.75300002,.15700001,18911.506,.15099999,2534,3329,2795.9319,336216423,159.17999,0,55.734001,7.3889999,888569.19,6.6500001,290210000003,29,21,535,.0092881946,.27097863,21.757488,21.486509,1.0208709,2.1454394,546.16595,.39489198,1.7499653,535,.0092881946,.21381283,20.773983,20.560169,.97001576,2.1134272,518.95844,.33874816,1.7298276,535,.0092881946,.42354497,20.424265,20.000719,1.2039547,2.0889678,644.11572,.57469964,1.94916,535,.0092881946,.42718783,28.058201,27.631014,1.2678666,2.5457373,678.30865,.56144309,2.0901949,535,.0092881946,.36857939,32.178974,31.810394,1.2674007,2.8833783,678.05945,.49400532,1.9801836,535,.0092881946,.5011127,27.088596,26.587484,1.3244977,2.5630598,708.60632,.62676018,2.0319552,535,.0092881946,.50814259,26.605511,26.097368,1.3811933,2.6121705,738.93842,.63912791,2.1493626
